Movie Name,Movie Link,carflo ratings,hitchcockthelegend
Superman,https://www.imdb.com/title/tt0078346/,7.3,NA
The French Connection,https://www.imdb.com/title/tt0067116/,7.7,NA
What Ever Happened to Baby Jane?,https://www.imdb.com/title/tt0056687/,8.1,NA
The Flight of the Phoenix,https://www.imdb.com/title/tt0059183/,7.5,NA
Breakheart Pass,https://www.imdb.com/title/tt0072735/,6.7,NA
Dead Calm,https://www.imdb.com/title/tt0097162/,6.8,NA
Rocky,https://www.imdb.com/title/tt0075148/,8.1,NA
The Abyss,https://www.imdb.com/title/tt0096754/,7.6,NA
Being There,https://www.imdb.com/title/tt0078841/,8.0,NA
Heaven Can Wait,https://www.imdb.com/title/tt0077663/,6.9,NA
Pleasantville,https://www.imdb.com/title/tt0120789/,7.5,NA
"Good Morning, Miss Dove",https://www.imdb.com/title/tt0048130/,7.0,NA
Funny Face,https://www.imdb.com/title/tt0050419/,7.0,NA
Strategic Air Command,https://www.imdb.com/title/tt0048667/,6.4,NA
The Glenn Miller Story,https://www.imdb.com/title/tt0047030/,7.3,NA
Ghost Story,https://www.imdb.com/title/tt0082449/,6.3,NA
The Stratton Story,https://www.imdb.com/title/tt0041928/,7.1,NA
A Damsel in Distress,https://www.imdb.com/title/tt0028757/,6.8,NA
Krakatoa: East of Java,https://www.imdb.com/title/tt0064555/,5.5,NA
The Professionals,https://www.imdb.com/title/tt0060862/,7.3,NA
In the Good Old Summertime,https://www.imdb.com/title/tt0041507/,7.2,NA
The Siege,https://www.imdb.com/title/tt0133952/,6.4,NA
Fanny,https://www.imdb.com/title/tt0054866/,6.9,NA
The Proud Rebel,https://www.imdb.com/title/tt0052097/,6.9,NA
Daddy Long Legs,https://www.imdb.com/title/tt0047969/,6.7,NA
Annie Get Your Gun,https://www.imdb.com/title/tt0042200/,6.9,NA
Paris brûle-t-il?,https://www.imdb.com/title/tt0060814/,6.9,NA
No Blade of Grass,https://www.imdb.com/title/tt0066154/,5.9,NA
Finian's Rainbow,https://www.imdb.com/title/tt0062974/,6.2,NA
Bonnie and Clyde,https://www.imdb.com/title/tt0061418/,7.8,NA
Father Goose,https://www.imdb.com/title/tt0058092/,7.4,NA
Moulin Rouge,https://www.imdb.com/title/tt0044926/,7.1,NA
The Princess Bride,https://www.imdb.com/title/tt0093779/,8.1,NA
Lili,https://www.imdb.com/title/tt0046000/,7.4,NA
Dante's Peak,https://www.imdb.com/title/tt0118928/,5.9,NA
The Night of the Hunter,https://www.imdb.com/title/tt0048424/,8.0,NA
The Guns of Navarone,https://www.imdb.com/title/tt0054953/,7.5,9
The Red Violin,https://www.imdb.com/title/tt0120802/,7.6,NA
Apollo 13,https://www.imdb.com/title/tt0112384/,7.6,NA
Sphere,https://www.imdb.com/title/tt0120184/,6.1,NA
It Happened One Night,https://www.imdb.com/title/tt0025316/,8.1,NA
Eve's Bayou,https://www.imdb.com/title/tt0119080/,7.3,NA
Witness for the Prosecution,https://www.imdb.com/title/tt0051201/,8.4,NA
Back to the Future,https://www.imdb.com/title/tt0088763/,8.5,NA
Buffy the Vampire Slayer,https://www.imdb.com/title/tt0103893/,5.6,NA
The Bedford Incident,https://www.imdb.com/title/tt0058962/,7.4,NA
The Caine Mutiny,https://www.imdb.com/title/tt0046816/,7.7,NA
Cyrano de Bergerac,https://www.imdb.com/title/tt0042367/,7.5,NA
Space Cowboys,https://www.imdb.com/title/tt0186566/,6.4,NA
The Treasure of the Sierra Madre,https://www.imdb.com/title/tt0040897/,8.2,NA
The Hunley,https://www.imdb.com/title/tt0162897/,6.7,NA
Virus,https://www.imdb.com/title/tt0120458/,5.0,NA
Henry V,https://www.imdb.com/title/tt0036910/,7.1,NA
The Elephant Man,https://www.imdb.com/title/tt0080678/,8.1,NA
Hamlet,https://www.imdb.com/title/tt0040416/,7.6,NA
The Miracle of the Bells,https://www.imdb.com/title/tt0040594/,6.6,NA
Going My Way,https://www.imdb.com/title/tt0036872/,7.1,NA
Love Among the Ruins,https://www.imdb.com/title/tt0073310/,8.0,NA
The Boys from Brazil,https://www.imdb.com/title/tt0077269/,7.0,NA
Brigadoon,https://www.imdb.com/title/tt0046807/,6.8,NA
Young Frankenstein,https://www.imdb.com/title/tt0072431/,8.0,NA
Holiday Inn,https://www.imdb.com/title/tt0034862/,7.4,NA
On the Town,https://www.imdb.com/title/tt0041716/,7.4,NA
The Bells of St. Mary's,https://www.imdb.com/title/tt0037536/,7.3,NA
Easter Parade,https://www.imdb.com/title/tt0040308/,7.4,NA
Fluffy,https://www.imdb.com/title/tt0059188/,6.4,NA
Born in East L.A.,https://www.imdb.com/title/tt0092690/,6.0,NA
Waterloo Bridge,https://www.imdb.com/title/tt0033238/,7.8,NA
Mousehunt,https://www.imdb.com/title/tt0119715/,6.4,NA
A Star Is Born,https://www.imdb.com/title/tt0047522/,7.6,NA
The Rains of Ranchipur,https://www.imdb.com/title/tt0048538/,5.9,NA
The Pirate,https://www.imdb.com/title/tt0040694/,7.0,NA
The Frisco Kid,https://www.imdb.com/title/tt0079180/,6.4,NA
White Christmas,https://www.imdb.com/title/tt0047673/,7.6,NA
Meet Me in St. Louis,https://www.imdb.com/title/tt0037059/,7.6,NA
That Hamilton Woman,https://www.imdb.com/title/tt0034272/,7.2,NA
The Harvey Girls,https://www.imdb.com/title/tt0038589/,7.1,NA
Richard III,https://www.imdb.com/title/tt0049674/,7.4,NA
Spartacus,https://www.imdb.com/title/tt0054331/,7.9,NA
Starman,https://www.imdb.com/title/tt0088172/,7.0,NA
Strange Lady in Town,https://www.imdb.com/title/tt0048665/,6.3,NA
Spy Kids 2: Island of Lost Dreams,https://www.imdb.com/title/tt0287717/,5.1,NA
Half Past Dead,https://www.imdb.com/title/tt0297162/,4.6,NA
Holiday,https://www.imdb.com/title/tt0030241/,7.8,NA
The Blob,https://www.imdb.com/title/tt0051418/,6.4,NA
Belly of the Beast,https://www.imdb.com/title/tt0357474/,4.7,NA
The Majestic,https://www.imdb.com/title/tt0268995/,6.9,NA
The Green Berets,https://www.imdb.com/title/tt0063035/,5.8,NA
Fatal Beauty,https://www.imdb.com/title/tt0093011/,5.4,NA
Project X,https://www.imdb.com/title/tt0093793/,6.1,NA
Sniper,https://www.imdb.com/title/tt0108171/,6.1,NA
The Fighting Seabees,https://www.imdb.com/title/tt0036824/,6.6,NA
The Alamo,https://www.imdb.com/title/tt0053580/,6.9,NA
The Mask,https://www.imdb.com/title/tt0110475/,6.9,NA
WarGames,https://www.imdb.com/title/tt0086567/,7.1,NA
Someone to Watch Over Me,https://www.imdb.com/title/tt0094008/,6.1,NA
Flying Tigers,https://www.imdb.com/title/tt0034742/,6.8,NA
How the Grinch Stole Christmas,https://www.imdb.com/title/tt0170016/,6.1,NA
King Solomon's Mines,https://www.imdb.com/title/tt0042646/,6.8,NA
Batman Forever,https://www.imdb.com/title/tt0112462/,5.4,NA
Infinity,https://www.imdb.com/title/tt0116635/,6.2,NA
In Harm's Way,https://www.imdb.com/title/tt0059309/,7.3,NA
Back to Bataan,https://www.imdb.com/title/tt0037522/,6.7,NA
Reap the Wild Wind,https://www.imdb.com/title/tt0035244/,6.7,NA
Quo Vadis,https://www.imdb.com/title/tt0043949/,7.2,NA
The Moon-Spinners,https://www.imdb.com/title/tt0058371/,6.7,NA
MASH,https://www.imdb.com/title/tt0066026/,7.5,NA
Spy Kids,https://www.imdb.com/title/tt0227538/,5.4,NA
El Dorado,https://www.imdb.com/title/tt0061619/,7.6,NA
The Tin Star,https://www.imdb.com/title/tt0051087/,7.3,NA
High Noon,https://www.imdb.com/title/tt0044706/,7.9,NA
True Grit,https://www.imdb.com/title/tt0065126/,7.4,NA
Fantasia 2000,https://www.imdb.com/title/tt0120910/,7.2,NA
Out on a Limb,https://www.imdb.com/title/tt0105078/,5.4,NA
Little Fauss and Big Halsy,https://www.imdb.com/title/tt0065989/,6.0,NA
Meet Joe Black,https://www.imdb.com/title/tt0119643/,7.2,NA
Untamed Heart,https://www.imdb.com/title/tt0108451/,6.8,NA
Babes in Toyland,https://www.imdb.com/title/tt0054649/,6.3,NA
Broken Arrow,https://www.imdb.com/title/tt0115759/,6.0,NA
Wyatt Earp,https://www.imdb.com/title/tt0111756/,6.7,NA
Waterworld,https://www.imdb.com/title/tt0114898/,6.2,NA
The Three Caballeros,https://www.imdb.com/title/tt0038166/,6.5,NA
Of Mice and Men,https://www.imdb.com/title/tt0082838/,7.3,NA
Interview with the Vampire: The Vampire Chronicles,https://www.imdb.com/title/tt0110148/,7.6,NA
A Streetcar Named Desire,https://www.imdb.com/title/tt0044081/,8.0,NA
The Russia House,https://www.imdb.com/title/tt0100530/,6.1,NA
Rockin' Thru the Rockies,https://www.imdb.com/title/tt0032995/,7.5,NA
Viva Zapata!,https://www.imdb.com/title/tt0045296/,7.4,NA
The Legend of Sleepy Hollow,https://www.imdb.com/title/tt0051850/,7.9,NA
Moonstruck,https://www.imdb.com/title/tt0093565/,7.1,NA
Windtalkers,https://www.imdb.com/title/tt0245562/,6.1,NA
Robin Hood: Prince of Thieves,https://www.imdb.com/title/tt0102798/,6.9,NA
The Untouchables,https://www.imdb.com/title/tt0094226/,7.9,NA
Charlotte's Web,https://www.imdb.com/title/tt0070016/,6.9,NA
On the Waterfront,https://www.imdb.com/title/tt0047296/,8.1,NA
Who Framed Roger Rabbit,https://www.imdb.com/title/tt0096438/,7.7,NA
The Postman,https://www.imdb.com/title/tt0119925/,6.1,NA
"Whoops, I'm an Indian!",https://www.imdb.com/title/tt0028504/,7.3,NA
The Secret of NIMH,https://www.imdb.com/title/tt0084649/,7.6,NA
Gents Without Cents,https://www.imdb.com/title/tt0036860/,7.8,NA
The Wind in the Willows,https://www.imdb.com/title/tt0042044/,7.4,NA
Tucker: The Man and His Dream,https://www.imdb.com/title/tt0096316/,6.9,NA
Termites of 1938,https://www.imdb.com/title/tt0030842/,7.8,NA
Message in a Bottle,https://www.imdb.com/title/tt0139462/,6.2,NA
The Devil's Advocate,https://www.imdb.com/title/tt0118971/,7.5,NA
Black Hawk Down,https://www.imdb.com/title/tt0265086/,7.7,NA
Gay Purr-ee,https://www.imdb.com/title/tt0057093/,6.9,NA
Cactus Makes Perfect,https://www.imdb.com/title/tt0034563/,7.6,NA
Enemy at the Gates,https://www.imdb.com/title/tt0215750/,7.6,NA
My Darling Clementine,https://www.imdb.com/title/tt0038762/,7.8,NA
Abe Lincoln in Illinois,https://www.imdb.com/title/tt0032181/,7.3,NA
Pulp Fiction,https://www.imdb.com/title/tt0110912/,8.9,NA
The Royal Tenenbaums,https://www.imdb.com/title/tt0265666/,7.6,NA
The Awful Truth,https://www.imdb.com/title/tt0028597/,7.7,NA
Meet the Parents,https://www.imdb.com/title/tt0212338/,7.0,NA
 The Magical World of Disney,https://www.imdb.com/title/tt0046593/,7.0,NA
Dead of Winter,https://www.imdb.com/title/tt0092842/,6.2,NA
Wolfen,https://www.imdb.com/title/tt0083336/,6.3,NA
Fallen,https://www.imdb.com/title/tt0119099/,7.0,NA
Courage Under Fire,https://www.imdb.com/title/tt0115956/,6.6,NA
The Mighty Quinn,https://www.imdb.com/title/tt0097880/,6.0,NA
John Q,https://www.imdb.com/title/tt0251160/,7.1,NA
Remember the Titans,https://www.imdb.com/title/tt0210945/,7.8,NA
Scarface,https://www.imdb.com/title/tt0086250/,8.3,9
The Preacher's Wife,https://www.imdb.com/title/tt0117372/,5.6,NA
Training Day,https://www.imdb.com/title/tt0139654/,7.7,NA
The Wonderful Ice Cream Suit,https://www.imdb.com/title/tt0129634/,6.3,NA
A Soldier's Story,https://www.imdb.com/title/tt0088146/,7.2,NA
La Bamba,https://www.imdb.com/title/tt0093378/,6.9,NA
American Me,https://www.imdb.com/title/tt0103671/,7.2,NA
Stand and Deliver,https://www.imdb.com/title/tt0094027/,7.3,NA
The Bone Collector,https://www.imdb.com/title/tt0145681/,6.7,NA
Barbarella,https://www.imdb.com/title/tt0062711/,5.9,NA
Spies Like Us,https://www.imdb.com/title/tt0090056/,6.4,NA
The Great Gatsby,https://www.imdb.com/title/tt0071577/,6.4,NA
The Ox-Bow Incident,https://www.imdb.com/title/tt0036244/,8.0,NA
They Were Expendable,https://www.imdb.com/title/tt0038160/,7.2,NA
A River Runs Through It,https://www.imdb.com/title/tt0105265/,7.2,NA
When Dinosaurs Roamed America,https://www.imdb.com/title/tt0293703/,7.6,NA
Spencer's Mountain,https://www.imdb.com/title/tt0057523/,7.1,NA
Exodus,https://www.imdb.com/title/tt0053804/,6.7,NA
Hombre,https://www.imdb.com/title/tt0061770/,7.4,NA
Downhill Racer,https://www.imdb.com/title/tt0064253/,6.4,NA
My Fellow Americans,https://www.imdb.com/title/tt0117119/,6.5,NA
Pygmalion,https://www.imdb.com/title/tt0030637/,7.8,NA
King Solomon's Mines,https://www.imdb.com/title/tt0089421/,5.3,NA
Fat Man and Little Boy,https://www.imdb.com/title/tt0097336/,6.5,NA
The Cell,https://www.imdb.com/title/tt0209958/,6.3,NA
The Color of Money,https://www.imdb.com/title/tt0090863/,7.0,NA
RKO 281,https://www.imdb.com/title/tt0120801/,7.0,NA
Three Days of the Condor,https://www.imdb.com/title/tt0073802/,7.4,NA
The Natural,https://www.imdb.com/title/tt0087781/,7.5,NA
The Horse Whisperer,https://www.imdb.com/title/tt0119314/,6.6,NA
The People,https://www.imdb.com/title/tt0069072/,6.4,NA
*batteries not included,https://www.imdb.com/title/tt0092494/,6.7,NA
Making Mr. Right,https://www.imdb.com/title/tt0093477/,5.4,NA
Ghostbusters,https://www.imdb.com/title/tt0087332/,7.8,NA
The Corn Is Green,https://www.imdb.com/title/tt0037614/,7.5,NA
Allan Quatermain and the Lost City of Gold,https://www.imdb.com/title/tt0092534/,4.6,NA
Gloria,https://www.imdb.com/title/tt0120683/,5.2,NA
Ghostbusters II,https://www.imdb.com/title/tt0097428/,6.6,NA
Dangerous Liaisons,https://www.imdb.com/title/tt0094947/,7.6,NA
Driving Miss Daisy,https://www.imdb.com/title/tt0097239/,7.4,NA
Kidnapped,https://www.imdb.com/title/tt0053994/,6.6,NA
Song of the South,https://www.imdb.com/title/tt0038969/,7.1,NA
G.I. Jane,https://www.imdb.com/title/tt0119173/,5.9,NA
Snow White and the Seven Dwarfs,https://www.imdb.com/title/tt0029583/,7.6,NA
Arachnophobia,https://www.imdb.com/title/tt0099052/,6.4,NA
That Darn Cat!,https://www.imdb.com/title/tt0059793/,6.8,NA
The Journey of Natty Gann,https://www.imdb.com/title/tt0089385/,7.0,NA
K-9,https://www.imdb.com/title/tt0097637/,6.0,NA
Yellowstone Cubs,https://www.imdb.com/title/tt0206446/,6.9,NA
Benji the Hunted,https://www.imdb.com/title/tt0092638/,6.3,NA
Old Yeller,https://www.imdb.com/title/tt0050798/,7.3,NA
Oh Heavenly Dog,https://www.imdb.com/title/tt0081269/,5.4,NA
Davy Crockett: King of the Wild Frontier,https://www.imdb.com/title/tt0047977/,7.0,NA
Fluke,https://www.imdb.com/title/tt0113089/,6.7,NA
Hawmps!,https://www.imdb.com/title/tt0074614/,5.4,NA
Cinderella,https://www.imdb.com/title/tt0042332/,7.3,NA
Benji,https://www.imdb.com/title/tt0071206/,6.2,NA
Turner & Hooch,https://www.imdb.com/title/tt0098536/,6.2,NA
Peter Pan,https://www.imdb.com/title/tt0046183/,7.3,NA
Bedknobs and Broomsticks,https://www.imdb.com/title/tt0066817/,7.1,NA
"Honey, I Shrunk the Kids",https://www.imdb.com/title/tt0097523/,6.3,NA
The Petrified Forest,https://www.imdb.com/title/tt0028096/,7.6,NA
Kiss Me Kate,https://www.imdb.com/title/tt0045963/,7.1,NA
Silver Bullet,https://www.imdb.com/title/tt0090021/,6.4,NA
Tremors,https://www.imdb.com/title/tt0100814/,7.1,NA
The Bishop's Wife,https://www.imdb.com/title/tt0039190/,7.6,NA
The Talk of the Town,https://www.imdb.com/title/tt0035417/,7.5,NA
Reason for Living: The Jill Ireland Story,https://www.imdb.com/title/tt0102764/,6.2,NA
Creature from the Black Lagoon,https://www.imdb.com/title/tt0046876/,7.0,NA
Scanners,https://www.imdb.com/title/tt0081455/,6.8,NA
Mondo cane,https://www.imdb.com/title/tt0057318/,6.4,NA
The Greatest Story Ever Told,https://www.imdb.com/title/tt0059245/,6.6,NA
Topper,https://www.imdb.com/title/tt0029682/,7.3,NA
The Street Fighter,https://www.imdb.com/title/tt0073756/,7.1,NA
Altered States,https://www.imdb.com/title/tt0080360/,6.9,NA
King Kong,https://www.imdb.com/title/tt0074751/,5.9,NA
La morte viene dallo spazio,https://www.imdb.com/title/tt0051951/,4.3,NA
Firestarter,https://www.imdb.com/title/tt0087262/,6.1,NA
Predator,https://www.imdb.com/title/tt0093773/,7.8,NA
The Only Game in Town,https://www.imdb.com/title/tt0066184/,5.7,NA
Ghost Ship,https://www.imdb.com/title/tt0288477/,5.5,NA
The Bounty,https://www.imdb.com/title/tt0086993/,7.0,NA
Lifeboat,https://www.imdb.com/title/tt0037017/,7.7,NA
The Lost Moment,https://www.imdb.com/title/tt0039583/,6.9,NA
Rob Roy,https://www.imdb.com/title/tt0114287/,6.9,NA
Nell,https://www.imdb.com/title/tt0110638/,6.5,NA
To Catch a Thief,https://www.imdb.com/title/tt0048728/,7.4,NA
The Birds,https://www.imdb.com/title/tt0056869/,7.7,9
Rebecca,https://www.imdb.com/title/tt0032976/,8.1,NA
The Lost Weekend,https://www.imdb.com/title/tt0037884/,7.9,NA
Titanic,https://www.imdb.com/title/tt0120338/,7.8,NA
Frenzy,https://www.imdb.com/title/tt0068611/,7.4,NA
Rear Window,https://www.imdb.com/title/tt0047396/,8.4,NA
Father Hood,https://www.imdb.com/title/tt0106877/,4.9,NA
Ride the High Country,https://www.imdb.com/title/tt0056412/,7.5,NA
Chinatown,https://www.imdb.com/title/tt0071315/,8.2,NA
"Heaven Knows, Mr. Allison",https://www.imdb.com/title/tt0050490/,7.3,NA
Thunder Road,https://www.imdb.com/title/tt0052293/,6.7,NA
Salome,https://www.imdb.com/title/tt0046269/,5.9,NA
X-Men,https://www.imdb.com/title/tt0120903/,7.4,NA
On Golden Pond,https://www.imdb.com/title/tt0082846/,7.6,NA
The Night of the Generals,https://www.imdb.com/title/tt0062038/,7.3,NA
Minority Report,https://www.imdb.com/title/tt0181689/,7.6,NA
Cat Ballou,https://www.imdb.com/title/tt0059017/,6.8,NA
Firecreek,https://www.imdb.com/title/tt0062975/,6.9,NA
The Lair of the White Worm,https://www.imdb.com/title/tt0095488/,5.9,NA
Legal Eagles,https://www.imdb.com/title/tt0091396/,6.0,NA
The Rainmaker,https://www.imdb.com/title/tt0119978/,7.2,NA
Man of La Mancha,https://www.imdb.com/title/tt0068909/,6.6,NA
Lord Jim,https://www.imdb.com/title/tt0059399/,6.8,NA
A Big Hand for the Little Lady,https://www.imdb.com/title/tt0060165/,7.3,NA
Good Will Hunting,https://www.imdb.com/title/tt0119217/,8.3,NA
The X Files,https://www.imdb.com/title/tt0120902/,7.0,NA
The China Syndrome,https://www.imdb.com/title/tt0078966/,7.4,NA
The Clan of the Cave Bear,https://www.imdb.com/title/tt0090848/,5.4,NA
Splash,https://www.imdb.com/title/tt0088161/,6.2,NA
Agnes of God,https://www.imdb.com/title/tt0088683/,6.6,NA
Barefoot in the Park,https://www.imdb.com/title/tt0061385/,7.0,NA
Midway,https://www.imdb.com/title/tt0074899/,6.8,NA
Murphy's War,https://www.imdb.com/title/tt0067458/,6.8,NA
The Grapes of Wrath,https://www.imdb.com/title/tt0032551/,8.0,NA
Old Gringo,https://www.imdb.com/title/tt0098022/,5.8,NA
Drums Along the Mohawk,https://www.imdb.com/title/tt0031252/,7.1,NA
The Chase,https://www.imdb.com/title/tt0060232/,7.2,NA
V: The Final Battle,https://www.imdb.com/title/tt0086823/,7.8,NA
High Spirits,https://www.imdb.com/title/tt0095304/,5.8,NA
The Wrong Man,https://www.imdb.com/title/tt0051207/,7.4,NA
Extreme Measures,https://www.imdb.com/title/tt0116259/,6.2,NA
"They Shoot Horses, Don't They?",https://www.imdb.com/title/tt0065088/,7.9,NA
Gideon's Trumpet,https://www.imdb.com/title/tt0080789/,7.1,NA
Jesse James,https://www.imdb.com/title/tt0031507/,7.0,NA
Rollercoaster,https://www.imdb.com/title/tt0076636/,6.3,NA
13 Gantry Row,https://www.imdb.com/title/tt0162128/,5.4,NA
Miracle on 34th Street,https://www.imdb.com/title/tt0039628/,7.9,NA
Forbidden Planet,https://www.imdb.com/title/tt0049223/,7.6,NA
The Sting,https://www.imdb.com/title/tt0070735/,8.3,NA
Gattaca,https://www.imdb.com/title/tt0119177/,7.8,NA
Winchester '73,https://www.imdb.com/title/tt0043137/,7.6,NA
Kind Hearts and Coronets,https://www.imdb.com/title/tt0041546/,8.0,NA
Blade Runner,https://www.imdb.com/title/tt0083658/,8.1,NA
Butch Cassidy and the Sundance Kid,https://www.imdb.com/title/tt0064115/,8.0,NA
"The Good, the Bad and the Ugly",https://www.imdb.com/title/tt0060196/,8.8,NA
Star Trek II: The Wrath of Khan,https://www.imdb.com/title/tt0084726/,7.7,NA
Frankenstein,https://www.imdb.com/title/tt0021884/,7.8,NA
Wild Wild West,https://www.imdb.com/title/tt0120891/,4.9,NA
Seven Samurai,https://www.imdb.com/title/tt0047478/,8.6,NA
North by Northwest,https://www.imdb.com/title/tt0053125/,8.3,NA
Gandhi,https://www.imdb.com/title/tt0083987/,8.0,NA
L.A. Confidential,https://www.imdb.com/title/tt0119488/,8.2,NA
12 Angry Men,https://www.imdb.com/title/tt0050083/,8.9,NA
"Corrina, Corrina",https://www.imdb.com/title/tt0109484/,6.6,NA
2001: A Space Odyssey,https://www.imdb.com/title/tt0062622/,8.3,NA
Divine Secrets of the Ya-Ya Sisterhood,https://www.imdb.com/title/tt0279778/,6.1,NA
Lady in White,https://www.imdb.com/title/tt0095484/,6.6,NA
The Mark of Zorro,https://www.imdb.com/title/tt0032762/,7.5,NA
Hart's War,https://www.imdb.com/title/tt0251114/,6.3,NA
The Birdcage,https://www.imdb.com/title/tt0115685/,7.1,NA
Emma,https://www.imdb.com/title/tt0118308/,7.0,NA
The Others,https://www.imdb.com/title/tt0230600/,7.6,NA
The Third Miracle,https://www.imdb.com/title/tt0174268/,6.5,NA
Two Weeks Notice,https://www.imdb.com/title/tt0313737/,6.1,NA
Patton,https://www.imdb.com/title/tt0066206/,7.9,9
The Changeling,https://www.imdb.com/title/tt0080516/,7.2,9
Love Me or Leave Me,https://www.imdb.com/title/tt0048317/,7.1,NA
The Song of Bernadette,https://www.imdb.com/title/tt0036377/,7.6,NA
Full Moon in Blue Water,https://www.imdb.com/title/tt0095186/,5.7,NA
Hook,https://www.imdb.com/title/tt0102057/,6.8,NA
Outland,https://www.imdb.com/title/tt0082869/,6.6,NA
Dr. No,https://www.imdb.com/title/tt0055928/,7.3,NA
The Ghost and Mrs. Muir,https://www.imdb.com/title/tt0039420/,7.9,NA
Billy Rose's Jumbo,https://www.imdb.com/title/tt0055797/,6.2,NA
Show Boat,https://www.imdb.com/title/tt0044030/,6.9,NA
23 Paces to Baker Street,https://www.imdb.com/title/tt0048919/,6.9,NA
Jaws,https://www.imdb.com/title/tt0073195/,8.0,NA
A Guy Named Joe,https://www.imdb.com/title/tt0035959/,7.0,NA
Sleepy Hollow,https://www.imdb.com/title/tt0162661/,7.3,NA
"Oh, God!",https://www.imdb.com/title/tt0076489/,6.6,NA
Fiddler on the Roof,https://www.imdb.com/title/tt0067093/,8.0,NA
A Man for All Seasons,https://www.imdb.com/title/tt0060665/,7.7,NA
The Day After,https://www.imdb.com/title/tt0085404/,7.0,NA
West Side Story,https://www.imdb.com/title/tt0055614/,7.5,NA
The Strange World of Planet X,https://www.imdb.com/title/tt0051020/,4.9,NA
Road House,https://www.imdb.com/title/tt0098206/,6.6,NA
Operation Petticoat,https://www.imdb.com/title/tt0053143/,7.3,NA
The Great Race,https://www.imdb.com/title/tt0059243/,7.2,NA
Lara Croft: Tomb Raider,https://www.imdb.com/title/tt0146316/,5.8,NA
Lara Croft Tomb Raider: The Cradle of Life,https://www.imdb.com/title/tt0325703/,5.5,NA
Cross Creek,https://www.imdb.com/title/tt0085380/,7.0,NA
Cactus Flower,https://www.imdb.com/title/tt0064117/,7.2,NA
Charade,https://www.imdb.com/title/tt0056923/,7.9,NA
Stuart Little 2,https://www.imdb.com/title/tt0243585/,5.4,NA
"See No Evil, Hear No Evil",https://www.imdb.com/title/tt0098282/,6.9,NA
Left Behind: The Movie,https://www.imdb.com/title/tt0190524/,4.5,NA
Meet John Doe,https://www.imdb.com/title/tt0033891/,7.7,NA
The Pride of the Yankees,https://www.imdb.com/title/tt0035211/,7.7,NA
The Omega Code,https://www.imdb.com/title/tt0203408/,3.6,NA
Friendly Persuasion,https://www.imdb.com/title/tt0049233/,7.4,NA
The Sundowners,https://www.imdb.com/title/tt0054353/,7.1,NA
Megiddo: The Omega Code 2,https://www.imdb.com/title/tt0263728/,4.0,NA
Mr. Deeds Goes to Town,https://www.imdb.com/title/tt0027996/,7.9,NA
A New Leaf,https://www.imdb.com/title/tt0067482/,7.4,NA
The Wizard of Oz,https://www.imdb.com/title/tt0032138/,8.0,NA
Barb Wire,https://www.imdb.com/title/tt0115624/,3.3,NA
Mr. Wrong,https://www.imdb.com/title/tt0117102/,3.9,NA
Hercules in New York,https://www.imdb.com/title/tt0065832/,3.3,NA
Highlander II: The Quickening,https://www.imdb.com/title/tt0102034/,4.3,NA
On Deadly Ground,https://www.imdb.com/title/tt0110725/,4.6,NA
Chicken Run,https://www.imdb.com/title/tt0120630/,7.0,NA
The Long Walk Home,https://www.imdb.com/title/tt0100046/,7.3,NA
The Tuskegee Airmen,https://www.imdb.com/title/tt0114745/,7.1,NA
Regarding Henry,https://www.imdb.com/title/tt0102768/,6.7,NA
Baby Boom,https://www.imdb.com/title/tt0092605/,6.2,NA
"Sarah, Plain and Tall",https://www.imdb.com/title/tt0102842/,7.3,NA
Alien Nation,https://www.imdb.com/title/tt0094631/,6.3,NA
Searching for Bobby Fischer,https://www.imdb.com/title/tt0108065/,7.4,NA
The First Wives Club,https://www.imdb.com/title/tt0116313/,6.4,NA
The Patriot,https://www.imdb.com/title/tt0187393/,7.2,NA
Six Days Seven Nights,https://www.imdb.com/title/tt0120828/,5.8,NA
Clara's Heart,https://www.imdb.com/title/tt0094882/,6.3,NA
Silkwood,https://www.imdb.com/title/tt0086312/,7.2,NA
The House of the Spirits,https://www.imdb.com/title/tt0107151/,6.9,NA
The Lord of the Rings: The Fellowship of the Ring,https://www.imdb.com/title/tt0120737/,8.8,NA
Raiders of the Lost Ark,https://www.imdb.com/title/tt0082971/,8.4,NA
Forever Young,https://www.imdb.com/title/tt0104291/,6.3,NA
The Color Purple,https://www.imdb.com/title/tt0088939/,7.8,NA
Indiana Jones and the Temple of Doom,https://www.imdb.com/title/tt0087469/,7.6,NA
Out of Africa,https://www.imdb.com/title/tt0089755/,7.2,NA
Indiana Jones and the Last Crusade,https://www.imdb.com/title/tt0097576/,8.2,NA
Black Moon Rising,https://www.imdb.com/title/tt0090735/,5.5,NA
The Boy Who Could Fly,https://www.imdb.com/title/tt0090768/,6.5,NA
Airwolf,https://www.imdb.com/title/tt0086862/,6.8,NA
Gunfight at the O.K. Corral,https://www.imdb.com/title/tt0050468/,7.2,NA
The Desert Rats,https://www.imdb.com/title/tt0045679/,6.8,NA
Rough Night in Jericho,https://www.imdb.com/title/tt0062218/,6.4,NA
Unconquered,https://www.imdb.com/title/tt0039931/,7.1,NA
The Rainmaker,https://www.imdb.com/title/tt0049653/,7.0,NA
Star Trek IV: The Voyage Home,https://www.imdb.com/title/tt0092007/,7.3,NA
Désirée,https://www.imdb.com/title/tt0046903/,6.4,NA
